gid,UF,nome,PIB,PIB_percapita,classe
641,RIO GRANDE DO SUL,Marcelino Ramos,59109.97266,11092.12988,2
2433,PARAÍBA,Coremas,57766.76172,3677.300049,1
1501,CEARÁ,Icapuí,157030.6563,8100.629883,1
3980,MATO GROSSO,Novo Mundo,100880.3984,13980.09961,2
289,RIO GRANDE DO SUL,Encruzilhada do Sul,216951.1563,8624.919922,1
1143,SERGIPE,Carira,139752.4063,7091.149902,1
2697,MINAS GERAIS,Pedro Teixeira,11495.64648,6842.649902,1
3249,MINAS GERAIS,Serrania,74084.82031,9768.570313,2
4637,SÃO PAULO,Macatuba,680519.0625,40174.69141,3
4955,AMAZONAS,Borba,119983.0469,3692.23999,1
4745,SÃO PAULO,Piratininga,100781.7109,8406.179688,1
1901,RIO GRANDE DO NORTE,Jucurutu,93718.13281,5186.680176,1
1781,MARANHÃO,Olinda Nova do Maranhão,35572.08203,2804.47998,1
1428,MATO GROSSO DO SUL,Três Lagoas,2014697.375,22512.34961,3
2308,PARÁ,Paragominas,878875.1875,9027.990234,1
3915,PARANÁ,Quitandinha,114976.9844,6922.990234,1
3694,MINAS GERAIS,Maravilhas,72362.625,10016.96973,2
1274,GOIÁS,Santa Terezinha de Goiás,63866.69531,5399.160156,1
2572,PERNAMBUCO,Vitória de Santo Antão,1023204.563,8095.040039,1
5231,TOCANTINS,Bom Jesus do Tocantins,35816.33203,12615.83008,2
3427,MINAS GERAIS,Faria Lemos,30319.06055,8119.72998,1
145,RIO GRANDE DO SUL,Nova Bassano,364664.6563,39427.46875,3
5058,SÃO PAULO,Jundiaí,16585137,47395.71875,3
1590,MARANHÃO,Cedral,30859.44336,3039.73999,1
3033,MINAS GERAIS,Santo Antônio do Monte,219847.5469,8488.650391,1
2984,MINAS GERAIS,Borda da Mata,123114.4453,7939.279785,1
4002,MATO GROSSO,Barra do Garças,741355.375,13449.83984,2
1994,RIO DE JANEIRO,São Gonçalo,9615568,9699.160156,2
3152,MINAS GERAIS,São José do Goiabal,29155.28125,5076.660156,1
1912,CEARÁ,Santa Quitéria,191563.7813,4249.419922,1
3711,PERNAMBUCO,Sirinhaém,217645.2969,5637.02002,1
468,RIO GRANDE DO SUL,Nova Prata,685380.0625,28260.76953,3
3581,MINAS GERAIS,Itapeva,97032.35156,12019.37012,2
2395,PARÁ,Vigia,164092.5625,3551.399902,1
417,TOCANTINS,Ipueiras,19665.49023,10846.92969,2
4197,SÃO PAULO,Apiaí,263348.4063,10247.01953,2
341,RIO GRANDE DO SUL,Passo do Sobrado,79409.71094,12604.71973,2
784,SÃO PAULO,Serrana,702956.125,17763.08008,2
4065,PARANÁ,Miraselva,17071.88086,8772.80957,1
3585,MINAS GERAIS,Itaverava,26352.10742,4583.77002,1
3031,MINAS GERAIS,Santo Antônio do Itambé,21903.07031,4709.319824,1
1852,CEARÁ,Massapê,117690.3438,3325.709961,1
3366,MINAS GERAIS,Dom Silvério,35067.38672,6405,1
2870,PERNAMBUCO,Igarassu,1057750.375,10557.33984,2
2566,PERNAMBUCO,Triunfo,57674.40234,3657.219971,1
1211,PIAUÍ,Betânia do Piauí,20683.73047,3210.76001,1
715,ALAGOAS,Arapiraca,1658976.875,7880.339844,1
3845,RONDÔNIA,Alvorada D'Oeste,159415.3594,9307.839844,1
3401,MINAS GERAIS,Volta Grande,52225.57422,9667.820313,2
3170,PERNAMBUCO,Jurema,60705.82031,3903.409912,1
2271,PARÁ,Itupiranga,188305.25,4533,1
2230,PARÁ,Castanhal,1216351.375,7531.72998,1
396,RIO GRANDE DO SUL,Lagoa dos Três Cantos,42162.55859,25819.08008,3
2636,PERNAMBUCO,Xexéu,57439.78125,3858.389893,1
2196,PARAÍBA,Santa Cecília,28544.89453,3940.48999,1
1997,RIO DE JANEIRO,Teresópolis,2388092,14734.49023,2
4820,SÃO PAULO,Santa Rita do Passa Quatro,355026.2813,12883.33984,2
3810,PARANÁ,Jardim Alegre,94959.74219,6340.790039,1
3044,MINAS GERAIS,São Francisco de Paula,51690.03516,8096.810059,1
1947,RIO DE JANEIRO,Quatis,201804.0156,15361.5,2
4027,MATO GROSSO,Indiavaí,46319.65625,17289.91016,2
4486,BAHIA,Ipecaetá,48456.55859,3049.879883,1
2424,PARAÍBA,Pitimbu,88103.70313,5234.299805,1
3905,PARANÁ,Bituruna,129179.7578,7687.899902,1
1752,MARANHÃO,Santa Luzia do Paruá,160432.4531,7946.129883,1
3485,PERNAMBUCO,Quixaba,26894.39648,3779.429932,1
4074,MATO GROSSO,Nova Canaã do Norte,194756.0625,14713.00977,2
2865,MINAS GERAIS,Bonfim,43645.49219,6323.600098,1
4353,SÃO PAULO,Uchoa,132471.2344,13492.69043,2
4971,SANTA CATARINA,Sul Brasil,33459.80859,10622.16016,2
3084,MINAS GERAIS,São João do Pacuí,20219.13477,4787.859863,1
1638,MARANHÃO,Itapecuru Mirim,213359.2031,3755.659912,1
2499,PARAÍBA,Guarabira,383901.125,6838.77002,1
3295,MINAS GERAIS,Cristais,109473.7969,9714.599609,2
4992,SANTA CATARINA,Vargem,36022.16016,11302.83984,2
5559,AMAZONAS,Amaturá,34505.67969,3908.659912,1
5221,SANTA CATARINA,Braço do Trombudo,84426.15625,24693.23047,3
1311,GOIÁS,São João d'Aliança,100667.5859,11400.62988,2
3672,MINAS GERAIS,Laranjal,43400.27344,6607.839844,1
4873,SÃO PAULO,Tanabi,296017.5625,12037.63965,2
460,RIO GRANDE DO SUL,Braga,38229.22656,9950.349609,2
1397,SERGIPE,Itabi,29564.81641,6124.879883,1
223,BAHIA,Ubaíra,86636.70313,4043.149902,1
5261,PIAUÍ,Rio Grande do Piauí,21421.19922,3221.22998,1
229,BAHIA,Urandi,77405.55469,4752.009766,1
1836,RIO GRANDE DO NORTE,Serrinha dos Pintos,19139.68164,4249.490234,1
1577,CEARÁ,Graça,48560.41016,3044.72998,1
1996,RIO DE JANEIRO,Mangaratiba,860850.125,26460.83008,3
865,TOCANTINS,Mateiros,92554.96875,51362.35938,3
950,PIAUÍ,Hugo Napoleão,15036.7832,3973.780029,1
2706,MINAS GERAIS,Piedade de Caratinga,39503.03906,5694.540039,1
5306,TOCANTINS,Cariri do Tocantins,58913.27344,15760.63965,2
4645,SÃO PAULO,Mariápolis,31623.21289,8116.839844,1
5167,SANTA CATARINA,Anchieta,86799.20313,12988.05957,2
62,BAHIA,Mundo Novo,96220.46875,3811.469971,1
3844,RONDÔNIA,Nova Mamoré,226439.9375,10137.44043,2
1992,RIO DE JANEIRO,Guapimirim,410782.4688,8257.269531,1
4944,CEARÁ,Jardim,91902.01563,3457.820068,1
2886,PARANÁ,Santa Cecília do Pavão,52511.83984,14211.58984,2
3056,PERNAMBUCO,Ilha de Itamaracá,94137.21094,5045.410156,1
3480,PERNAMBUCO,Primavera,68269.67969,5521.649902,1
588,AMAZONAS,Guajará,63766.28516,4242.319824,1
2274,PARAÍBA,Boqueirão,98568.11719,6024.950195,1
2553,PARAÍBA,Triunfo,34377.05078,3448.73999,1
2654,MINAS GERAIS,Paraguaçu,208498.3438,10206,2
4154,PARANÁ,Telêmaco Borba,1230714.875,17764.86914,2
4859,SÃO PAULO,Serra Negra,314408.0625,12133.69043,2
4371,BAHIA,Caravelas,205351.8594,9285.639648,1
5487,TOCANTINS,Lajeado,20501.74219,9302.05957,1
371,RIO GRANDE DO SUL,Bozano,36078.76172,15281.13965,2
4515,BAHIA,Itapicuru,118382.1563,3635.47998,1
90,SÃO PAULO,Mirassol,773413.0625,14082.54004,2
4781,SÃO PAULO,Ribeirão Corrente,87870.625,20842.17969,2
5104,PARANÁ,General Carneiro,151003.5156,9885.660156,2
441,RIO GRANDE DO SUL,São Sepé,342808.2188,14076.62988,2
1551,CEARÁ,Capistrano,52476.46875,3080.870117,1
1276,ESPIRITO SANTO,Mimoso do Sul,232497.3594,8571.650391,1
3261,MINAS GERAIS,Taiobeiras,160162.1563,5111.609863,1
3749,MINAS GERAIS,Miravânia,19420.89258,3885.72998,1
5273,SANTA CATARINA,Correia Pinto,343976.8125,23175.91016,3
5189,SANTA CATARINA,Cerro Negro,29764.57422,7358.359863,1
41,RIO GRANDE DO SUL,Morro Reuter,74450.25,12439.46973,2
726,GOIÁS,Alvorada do Norte,55964.19922,6457.899902,1
3637,MINAS GERAIS,Juatuba,770444.5625,36726.30859,3
581,ESPIRITO SANTO,Dores do Rio Preto,49223.80078,7821.990234,1
1938,RIO DE JANEIRO,Conceição de Macabu,175653.1563,8490.990234,1
329,RIO GRANDE DO SUL,Camaquã,1060406.25,16906.17969,2
5557,AMAZONAS,Careiro da Várzea,112120.0625,4538.540039,1
3586,MINAS GERAIS,Itinga,58555.12109,3839.179932,1
333,AMAZONAS,Atalaia do Norte,54603.19141,3710.719971,1
510,RIO GRANDE DO SUL,Santa Margarida do Sul,68161.25781,30497.21094,3
3055,PERNAMBUCO,Itaíba,152252.2188,5510.200195,1
595,RIO GRANDE DO SUL,Jaquirana,39487.28906,8915.620117,1
4746,SÃO PAULO,Pitangueiras,438054.4688,12360.09961,2
5091,SÃO PAULO,Suzano,5559876.5,19552.51953,2
1942,RIO DE JANEIRO,Bom Jardim,360322.5,13571.98047,2
4518,BAHIA,Itarantim,82294.8125,4478.629883,1
3346,PERNAMBUCO,Lajedo,168724.875,4847.160156,1
1511,CEARÁ,Jijoca de Jericoacoara,64023.44141,3792.860107,1
4263,SÃO PAULO,Cerquilho,3092352.25,80953.75,4
3661,PERNAMBUCO,São Joaquim do Monte,87932.05469,4020.300049,1
4428,SÃO PAULO,Avanhandava,119166.875,9838.740234,2
1318,RIO GRANDE DO SUL,Xangri-lá,160877.5313,13725.58008,2
483,RIO GRANDE DO SUL,Unistalda,28591.38867,11932.96973,2
2649,MINAS GERAIS,Palma,41938.51563,6751.209961,1
5124,MATO GROSSO,Nortelândia,69248.66406,11040.91992,2
2323,MATO GROSSO,Juína,450454.8438,11344.17969,2
477,RIO GRANDE DO SUL,Alegrete,1123318.5,14222.09961,2
4044,PARANÁ,Itambé,86111.01563,14158.33984,2
2075,RIO GRANDE DO NORTE,Coronel João Pessoa,21530.4375,4312.120117,1
3214,MINAS GERAIS,Coimbra,43221.16016,5995.439941,1
5365,SANTA CATARINA,Jaborá,62235.21484,15072.70996,2
4251,SÃO PAULO,Canitar,35199.875,7421.439941,1
3697,MINAS GERAIS,Mariana,1444840.125,26419.21094,3
4854,SÃO PAULO,São Sebastião da Grama,152929.1406,11772.83984,2
4057,PARANÁ,Ribeirão do Pinhal,88980.24219,6550.370117,1
4583,SÃO PAULO,Jacupiranga,172416.0625,10563.41992,2
1015,GOIÁS,Edéia,268327.0938,25304.33008,3
3338,MINAS GERAIS,Urucânia,91329.15625,8696.360352,1
2059,MARANHÃO,Araioses,132998.6875,3395.77002,1
2147,MINAS GERAIS,Pedra do Anta,17767.0293,4762,1
810,ALAGOAS,Olho D'Água das Flores,70390.26563,3424.47998,1
170,BAHIA,Seabra,213669.9063,5066.27002,1
909,PIAUÍ,Buriti dos Lopes,72460.39063,3660.360107,1
1951,RIO DE JANEIRO,Itatiaia,657369.625,18477.38086,2
1329,GOIÁS,Serranópolis,166530.4219,21314.5293,2
1733,SÃO PAULO,Jaguariúna,2714575.75,66036.82031,4
3531,PARANÁ,Boa Esperança do Iguaçu,31648.30859,10920.74023,2
3995,MATO GROSSO,Santo Antônio do Leste,240566.6094,67329.03125,4
3524,MINAS GERAIS,Ijaci,231447.125,38344.44922,3
2061,MARANHÃO,Axixá,36745.22656,2416.969971,1
4396,BAHIA,Correntina,637574.3125,19332.15039,2
2427,PARAÍBA,Pombal,158469.9531,4884.569824,1
1492,CEARÁ,Chorozinho,78034.96094,4159.870117,1
5060,SÃO PAULO,Mairiporã,1029388.125,13004.70996,2
4376,BAHIA,Catolândia,22203.53906,5470.200195,1
3771,SÃO PAULO,Guaimbê,41937.18359,8847.509766,1
5028,TOCANTINS,Rio Sono,32593.95703,5120.009766,1
1896,CEARÁ,Quixeramobim,349781.7188,4757.830078,1
2240,PARAÍBA,Congo,30035.1543,6092.319824,1
3701,PERNAMBUCO,Buenos Aires,51370.76172,3756.550049,1
2959,PERNAMBUCO,Ipubi,109918.8281,4018.530029,1
3446,MINAS GERAIS,Frei Lagonegro,16006.06543,4582.330078,1
746,ACRE,Sena Madureira,371556.0625,10273.62988,2
1618,MARANHÃO,Esperantinópolis,64343.05469,3419.77002,1
211,BAHIA,Teodoro Sampaio,38678.03906,4581.620117,1
1358,AMAPÁ,Pedra Branca do Amapari,104478.9922,12769.37012,2
5168,SANTA CATARINA,Angelina,63321.44922,11734.88965,2
978,GOIÁS,Lagoa Santa,15363.55762,11414.23047,2
2293,PARÁ,Moju,234566.4844,3419.340088,1
5099,PARANÁ,Agudos do Sul,52750.92578,6039.029785,1
504,RIO GRANDE DO SUL,Caseiros,44075.60547,14072.66992,2
4516,BAHIA,Itapitanga,38620.75391,3722.120117,1
5235,PIAUÍ,São José do Peixe,15313.89258,3993.189941,1
256,BAHIA,Ribeira do Amparo,46314.48047,3167.669922,1
355,RIO GRANDE DO SUL,Camargo,51100.84766,20047.41016,2
2137,PARAÍBA,Várzea,13316.39063,5185.509766,1
3662,PERNAMBUCO,São José da Coroa Grande,72025.23438,3881.719971,1
4921,SANTA CATARINA,São Carlos,146369.4688,13381.74023,2
1828,MARANHÃO,Santo Antônio dos Lopes,65007.71484,4433.450195,1
1105,MATO GROSSO,Porto Esperidião,113256.625,11498.12988,2
5214,SANTA CATARINA,Bombinhas,178943.9688,13066.37012,2
4530,SÃO PAULO,Ilha Comprida,97179.28125,9631.25,1
4690,SÃO PAULO,Nova Luzitânia,29767.00781,7843.740234,1
4316,BAHIA,Caém,34143.12891,3351.639893,1
1920,RIO DE JANEIRO,Miracema,236378.9219,8812.219727,1
4627,SÃO PAULO,Lindóia,67635.74219,11321.67969,2
3470,PERNAMBUCO,Parnamirim,89271.60938,4497.310059,1
2849,PERNAMBUCO,Frei Miguelinho,52487.42578,3533.320068,1
1528,RORAIMA,Normandia,74608.90625,9912.169922,2
4822,SÃO PAULO,Santa Salete,24226.39258,16754.08008,2
2937,MINAS GERAIS,Santa Cruz de Minas,34635.61328,4515.140137,1
5506,AMAZONAS,Urucurituba,67527.96094,3642.090088,1
1673,RIO GRANDE DO NORTE,Jardim do Seridó,63020.53516,5088.870117,1
1594,MARANHÃO,Chapadinha,277768.0313,3937.909912,1
4556,BAHIA,Macarani,69146.07031,4081.820068,1
1056,PIAUÍ,Vila Nova do Piauí,13307.02246,4243.310059,1
2112,RIO GRANDE DO NORTE,Senador Elói de Souza,24814.86914,4001.75,1
3089,PARANÁ,Primeiro de Maio,106101.3203,9536.339844,1
1116,GOIÁS,Pires do Rio,356490.375,12764.62012,2
2009,SÃO PAULO,Diadema,9969819,25066.30078,3
3763,SÃO PAULO,Gália,67073.98438,10109.12012,2
5237,PIAUÍ,Buriti dos Montes,24284.73242,2991.840088,1
1674,RIO GRANDE DO NORTE,Santana do Matos,61293.67188,4214.359863,1
4181,SÃO PAULO,Altair,96194.73438,29265.21094,3
1075,PIAUÍ,Santo Inácio do Piauí,12291.7959,3272.580078,1
3823,RONDÔNIA,Cabixi,104578.7578,15620.42969,2
1348,ESPIRITO SANTO,Barra de São Francisco,392909.25,9434.730469,1
5087,SÃO PAULO,São Lourenço da Serra,138128.1563,7540.160156,1
3420,MINAS GERAIS,Estrela Dalva,19506.14453,7691.700195,1
3578,MINAS GERAIS,Itaobim,142984.1563,6614.120117,1
4963,SÃO PAULO,Registro,585710.5,10616.84961,2
5435,SANTA CATARINA,Novo Horizonte,61519.92188,20825.9707,2
2994,MINAS GERAIS,Buenópolis,56813.33984,5901.459961,1
5341,SANTA CATARINA,Itá,187247.9375,28578.75,3
4882,SÃO PAULO,Tatuí,1898242.5,17412.34961,2
1214,PIAUÍ,Paulistana,72797.67969,3570.26001,1
4906,SERGIPE,Pedrinhas,37565.15625,4313.370117,1
1003,AMAZONAS,Novo Aripuanã,85700.72656,4521.990234,1
970,SERGIPE,Nossa Senhora da Glória,244753.5,7945.509766,1
4911,SERGIPE,Carmópolis,295503.3125,23434.03906,3
1524,SERGIPE,Rosário do Catete,503797.625,56196.05078,4
4095,MATO GROSSO,Nova Ubiratã,440926.9688,52666.85938,3
132,RIO GRANDE DO SUL,Santo Antônio do Palma,35738.61328,15572.37988,2
4040,PARANÁ,Tuneiras do Oeste,85351.8125,9724.490234,2
4421,BAHIA,Barra,147346.2969,2933.669922,1
5259,SANTA CATARINA,Capivari de Baixo,254304.7031,12075.82031,2
4167,PARANÁ,Sengés,211313.2344,10335.69043,2
1846,RIO DE JANEIRO,Iguaba Grande,210597.2188,9177.549805,1
3248,MINAS GERAIS,Serra do Salitre,177244.2344,16445,2
2699,MINAS GERAIS,Pequi,41105.64844,9126.480469,1
2620,MINAS GERAIS,Passos,1185068.125,11011.7002,2
2539,PARAÍBA,Itapororoca,104540.3516,6307.870117,1
2945,MINAS GERAIS,Santa Margarida,105679.0078,7137.580078,1
287,RIO GRANDE DO SUL,Alegria,48344.25391,10124.4502,2
2985,MINAS GERAIS,Botelhos,117536.1875,7687.629883,1
334,RIO GRANDE DO SUL,Floriano Peixoto,29052.14063,13481.26953,2
2273,PARAÍBA,Bonito de Santa Fé,44123.16016,4140.299805,1
1173,ESPIRITO SANTO,Baixo Guandu,233346.0156,7806.560059,1
408,RIO GRANDE DO SUL,Tupanciretã,597097.8125,25043.94922,3
584,TOCANTINS,Dianópolis,217774.3594,11154.19043,2
4212,SÃO PAULO,Barbosa,50042.21094,7206.540039,1
4164,PARANÁ,Mauá da Serra,119340.1797,14129.79004,2
3700,PERNAMBUCO,Brejo da Madre de Deus,161963.4063,3833.449951,1
1547,CEARÁ,Brejo Santo,191745.0625,4646.560059,1
5056,SÃO PAULO,Jarinu,399077.0625,17486.50977,2
2742,PERNAMBUCO,Condado,98794.625,4048.459961,1
4049,PARANÁ,Leópolis,50136.58984,11616.4502,2
1651,MARANHÃO,Jatobá,26733.35547,3000.709961,1
1580,CEARÁ,Guaiúba,82031.0625,3439.030029,1
3343,MINAS GERAIS,Varginha,3046304,25013.78906,3
1082,GOIÁS,Águas Lindas de Goiás,548629.625,3831.77002,1
3019,MINAS GERAIS,Santana dos Montes,19299.37695,4668.450195,1
5175,SANTA CATARINA,Araranguá,762710.1875,12810.69043,2
5042,SÃO PAULO,Francisco Morato,863953.375,5492.600098,1
3709,PERNAMBUCO,Serrita,68741.27344,3625.97998,1
189,BAHIA,Santa Inês,35840.42969,3317.639893,1
3127,MINAS GERAIS,Carmo do Cajuru,169706.6719,8472.200195,1
3398,MINAS GERAIS,Virginópolis,62167.61328,5514.740234,1
3714,PERNAMBUCO,Surubim,265122.8125,4668.069824,1
1412,CEARÁ,Ararendá,35326.19922,3158.070068,1
5329,SANTA CATARINA,Imbituba,946290.1875,24337.49023,3
148,BAHIA,Piripá,36582.48828,2745.399902,1
3285,MINAS GERAIS,Coronel Fabriciano,724103.75,6893.799805,1
4749,SÃO PAULO,Poloni,66943.30469,13126.13965,2
994,AMAZONAS,Presidente Figueiredo,304599.375,11589.66016,2
4282,SÃO PAULO,Dirce Reis,24405.38477,15037.20996,2
1201,PIAUÍ,Guadalupe,98231.22656,10014.40039,2
1163,PIAUÍ,Madeiro,23075.33984,2880.100098,1
5568,SERGIPE,Monte Alegre de Sergipe,69754.8125,5048.47998,1
5126,TOCANTINS,Sítio Novo do Tocantins,42988.91016,4492.990234,1
3575,MINAS GERAIS,Itambé do Mato Dentro,11206.33203,4520.509766,1
2835,MINAS GERAIS,Rio Pardo de Minas,150917.3438,5039.47998,1
4872,SÃO PAULO,Tambaú,301012.6875,13333.90039,2
3910,PARANÁ,Inácio Martins,75978.65625,6646.720215,1
2235,PARÁ,Cumaru do Norte,81871.83594,6885.77002,1
4099,PARANÁ,Tamarana,106447.7031,9194.759766,1
1772,MARANHÃO,Mirinzal,39531.55469,2762.320068,1
5144,TOCANTINS,Nazaré,23986.79883,5219.060059,1
1966,CEARÁ,Tianguá,374219.5625,5456.049805,1
771,GOIÁS,Aparecida do Rio Doce,40092.76953,13964.74023,2
5312,PIAUÍ,Capitão Gervásio Oliveira,12069.73047,2995.709961,1
4003,MATO GROSSO,Santa Terezinha,73279.42188,9529.179688,1
2124,MARANHÃO,Buriticupu,248992.4844,3849.310059,1
2834,MINAS GERAIS,Rio Paranaíba,361441.1875,32888.19141,3
1807,MARANHÃO,Penalva,100140.9688,2868.790039,1
4586,SÃO PAULO,Jeriquara,75402.86719,23446.16992,3
1700,MARANHÃO,Marajá do Sena,35996.21094,5176.330078,1
1194,ESPIRITO SANTO,Afonso Cláudio,212760.1094,6779.25,1
751,ACRE,Capixaba,89052.67969,9588.959961,1
1413,CEARÁ,Araripe,84206.42188,3763.75,1
3843,RONDÔNIA,São Miguel do Guaporé,283618.6563,12224.41992,2
120,BAHIA,Rio Real,202989.7656,5328.509766,1
5121,MATO GROSSO,Tangará da Serra,1315683.25,16052.75,2
5364,SANTA CATARINA,Ituporanga,410706.5,19106.17969,2
2652,MINAS GERAIS,Paracatu,1226047.25,14672.66016,2
681,SÃO PAULO,Dumont,86997.07031,10423.7998,2
3239,MINAS GERAIS,Senador Amaral,49120.94141,9444.519531,1
1389,MATO GROSSO DO SUL,Caarapó,359395.1875,15166.91016,2
3075,PARANÁ,Fênix,68322.64844,13618.23047,2
3804,PARANÁ,Iretama,76621.3125,6656.930176,1
5244,SERGIPE,Malhador,54451.64844,4491.22998,1
361,RIO GRANDE DO SUL,São Jorge,49034.63672,17357.39063,2
3141,MINAS GERAIS,São João del Rei,822362,9617.929688,1
2675,PARANÁ,São Jorge do Ivaí,107663.9063,20004.43945,2
2888,PARANÁ,Jussara,125054.0547,20040.71094,2
2050,MARANHÃO,Bacuri,47541.11719,2866.51001,1
2650,MINAS GERAIS,Palmópolis,27005.7168,3965.600098,1
864,PIAUÍ,Caracol,33394.68359,3081.26001,1
2152,PARAÍBA,Aparecida,30302.33789,3983.47998,1
4568,SÃO PAULO,Itapirapuã Paulista,23267.17188,5937.02002,1
512,RIO GRANDE DO SUL,Ivorá,31861.11719,13144.03027,2
538,RIO GRANDE DO SUL,Barra do Ribeiro,142471.1719,12112.83984,2
710,ALAGOAS,Viçosa,95608.14063,3563.47998,1
218,RIO GRANDE DO SUL,Vanini,26400.24805,12909.66016,2
1095,GOIÁS,Trindade,759605.4375,7235.779785,1
3061,PERNAMBUCO,Jaboatão dos Guararapes,7068777.5,10279.0498,2
820,ALAGOAS,Maravilha,33863.60547,3349.52002,1
4114,PARANÁ,Lunardelli,40139.41406,7879.740234,1
652,RIO GRANDE DO SUL,Liberato Salzano,75537.04688,12248.58984,2
1366,AMAPÁ,Oiapoque,230480.7813,10995.16992,2
5379,SANTA CATARINA,Lauro Muller,182674.4375,12888.90039,2
3009,MINAS GERAIS,Cambuquira,97574.6875,7542.879883,1
4134,MATO GROSSO,Santa Cruz do Xingu,36023.68359,15283.7002,2
2217,PARÁ,Bonito,36021.89063,2998.580078,1
3078,PARANÁ,Engenheiro Beltrão,214099.9219,14992.99023,2
2878,PARANÁ,Jacarezinho,498248.7813,12277.58008,2
1096,SERGIPE,Malhada dos Bois,23457.98047,6124.799805,1
2040,RIO GRANDE DO NORTE,Tibau,30851.06836,7836.189941,1
379,RIO GRANDE DO SUL,Tio Hugo,58052.32422,21264.58984,2
2311,PARÁ,Piçarra,76790.75,5844.049805,1
1822,RIO GRANDE DO NORTE,Nova Cruz,178236.5469,4875.049805,1
5361,PIAUÍ,Bom Princípio do Piauí,20777.93555,3773.689941,1
597,RIO GRANDE DO SUL,Monte Alegre dos Campos,31576.25977,9697.870117,2
1832,RIO GRANDE DO NORTE,Parazinho,20183.13086,4055.280029,1
2062,RIO GRANDE DO NORTE,Montanhas,48808.78906,3803.080078,1
3533,PARANÁ,Verê,101084.9609,12513.61035,2
2335,PARAÍBA,São Domingos do Cariri,11675.81152,4987.529785,1
1655,RIO GRANDE DO NORTE,Olho-D'Água do Borges,19422.43555,4242.560059,1
1624,MARANHÃO,Fortuna,54452.68359,3649.149902,1
2108,RIO GRANDE DO NORTE,Rio do Fogo,46879.40234,4630.52002,1
3906,PARANÁ,Cruz Machado,123444.9375,6452.279785,1
2949,MINAS GERAIS,Santana da Vargem,83066.21875,11501.83008,2
3332,MINAS GERAIS,Uberaba,6489508.5,21904.69922,2
2941,MINAS GERAIS,Santa Fé de Minas,24721.9375,5987.390137,1
4950,AMAZONAS,Careiro,117802.6172,3609.370117,1
882,GOIÁS,Itaguari,37283.44141,8543.410156,1
5198,PIAUÍ,Palmeira do Piauí,33065.04688,6463.069824,1
678,RIO GRANDE DO SUL,São José do Ouro,110298.8594,15340.58984,2
1125,GOIÁS,Uirapuru,27419.87695,8796.879883,1
1976,RIO GRANDE DO NORTE,Açu,316499.6875,5940.089844,1
453,RIO GRANDE DO SUL,Entre-Ijuís,146000.9531,15761.74023,2
832,ALAGOAS,Pão de Açúcar,85304.72656,3477,1
1987,RIO DE JANEIRO,Bom Jesus do Itabapoana,396142.75,11221.21973,2
5436,SANTA CATARINA,Orleans,441775.6563,20329.2793,2
3291,MINAS GERAIS,Córrego Fundo,76349.15625,12855.55957,2
10,RIO GRANDE DO SUL,Vicente Dutra,57206.62891,10239.24023,2
3899,PARANÁ,Araucária,11962877,101411.2578,4
1620,MARANHÃO,Feira Nova do Maranhão,32300.70117,4089.209961,1
2819,MINAS GERAIS,Reduto,42805.29297,6424.330078,1
3128,MINAS GERAIS,Carmo do Paranaíba,350128.6563,10921.37988,2
4628,SÃO PAULO,Lins,1917087.25,26195.80078,3
5263,PIAUÍ,São Miguel do Fidalgo,11472.9834,3605.590088,1
5475,SANTA CATARINA,Pouso Redondo,237024.4844,16335.25,2
1435,RIO GRANDE DO SUL,Estância Velha,633553.375,14429.76953,2
1715,RIO GRANDE DO NORTE,Lajes Pintadas,19073.09375,4426.339844,1
3488,PERNAMBUCO,Rio Formoso,146614.4063,6720.810059,1
5249,SANTA CATARINA,Calmon,41113.10156,9639.650391,2
5425,PIAUÍ,Campinas do Piauí,22183.11523,3812.840088,1
835,DISTRITO FEDERAL,Brasília,131487264,50438.46094,3
4679,SÃO PAULO,Nipoã,48101.53516,11723.5,2
5527,AMAZONAS,Juruá,40090.02734,4322.370117,1
704,ALAGOAS,Girau do Ponciano,111610.8828,3024.360107,1
3772,SÃO PAULO,Guaíra,850159.125,21981.57031,2
613,RIO GRANDE DO SUL,Araricá,59706.16406,11524.05957,2
243,BAHIA,Vera Cruz,207724.9531,5533.580078,1
3385,MINAS GERAIS,Espírito Santo do Dourado,37765.73047,8446.820313,1
4934,SANTA CATARINA,São Ludgero,263178.375,24032.35938,3
3622,MINAS GERAIS,Jequeri,77701.36719,5875.339844,1
3435,MINAS GERAIS,Florestal,45382.26953,7320.899902,1
4819,SÃO PAULO,Santa Rita d'Oeste,39319.76953,15721.62012,2
4541,SÃO PAULO,Irapuru,62625.42188,7953.439941,1
4071,PARANÁ,Ibiporã,1081024.25,22751.69922,3
4012,MATO GROSSO,Itaúba,95909.21875,20918.03906,2
3120,MINAS GERAIS,Carbonita,62895.98828,5832.879883,1
1890,CEARÁ,Porteiras,53051.28516,3523.129883,1
233,BAHIA,Riachão do Jacuípe,125705.1484,3733.889893,1
4842,SÃO PAULO,São João da Boa Vista,1608504.875,19169.63086,2
1516,CEARÁ,Madalena,65020.15625,3658.370117,1
880,GOIÁS,Israelândia,22917.28906,7968.459961,1
2613,MINAS GERAIS,Ouro Fino,342506.3125,10493.76953,2
5072,TOCANTINS,Marianópolis do Tocantins,41466.17188,8742.599609,1
188,BAHIA,Santa Cruz da Vitória,23149.64063,3592.98999,1
